essay_id,batch,score,text_sha256
265499b,518,2,7314b95fd2faeded416ae9fcef16301dd4dff1db6f5770bdf785bc132a02bbb2
54e201a,518,3,e80296355629639b3b215ab5ffd901a7265705252d3f120a7c87d0b81d3cdd57
d47f566,518,2,55c33367798162b80f70037c2c1b1c5bfdb71e4300fb9a20b8ed1eddbe4d7ed5
22fa8b0,519,3,2003de2c1c6fb1348819522bb266436bc3f4ddba1dea9e1f7901f3bc745e8c90
8882d49,519,2,2ddb29a6ddcc058865ff5d12fbe0cb8f9d7cf89dce7820b4b9f69f14a0239c15
9ba7436,519,3,6a88c74e703dd9beee00641a99dccfbc8f05f7c9e1e0453036c6dfdf14de08e7
dde6f61,519,2,79435debb05777ad7e67542fd67179b81bb47b526f5902fa0ed00e89d7f4ba9a
96880be,519,3,76ca44e5be43de3206211d0dce1ad02954620a8bcc0e10fa5cca8fc7c03817e5
f527045,519,2,c2a2a8ba67ca5fc7f2978b3fc64250f608e5e30cea924da9a8b1c2cf92f2cb3a
5d86b93,519,3,8bdfafdf95183f9d3bc63e46be1c666394b4603edd757137a5bdf7e12d1e3544
b05a300,519,2,65448f17854cb8f4658758d76ef8e5ef324e47f2b37884a410c24d5bb27b7e7f
774fcce,519,3,cdc1780064d5d388f049ff038095c2c1dd27bb3cf074f198b54df0236bd7fcf0
5d7b1e1,519,2,68b3c41985d193a78d6c156f5fa65d033d0d4307df2697cd704fc63a2e5544c8
481d724,519,3,72da90f6e7f173e8011a12c8a1cb20ca912f0732fee3a3c6fc36d8b87b21e41b
9b719d1,519,2,c838fd40b78d8b05411e84b7fbd8bbc10ecb6054e24a275b523b7e884e8bfbed
dad855f,519,3,081e548492606bb437d68d4967cae6750c829ae52d3dd95526d822caef331f18
e837edd,519,2,928daad8cc709c4d0bfce599574b062bc952bc44251b9d164ae4daf0833071a2
76e4447,519,3,04596eedd749de42f87e227c52ce66e67f7ce71056cce374f54795b104e33ca1
d07ec0b,519,2,90a68f3a5c2517ea5ab4b14b6281d5d190c0d530c7e9d4b878c4f60e7a3b456c
d50b813,519,3,865d4dbb8311528680ced2ba534abdb9355be9df8d876109f3efaa33c9a7139d
592c884,519,2,8164856649b16982ae07710174bcbd6a12dfdd4642a18473dfc00de51f247001
d3f995f,520,3,61070a5d9186dc6c3163bc2c2c448893982f442207db82250b33060fb33e678b
0ba0895,520,2,83fb751fc292bfc7c063eac4961a995d569775a1655fb9732b50015cefc6fe89
ba867f0,520,3,bfe40a80d49568b9b3e370f599ea633dfb85d891349abba7d0dd2ac9e4973f82
a549027,520,2,0cfb4e3643a429068eef45226052022e10d011e6e8adf4de9b518f07fa196a77
4603408,520,3,791a7ff8897ebf6b7adfc7f7a2eb967f3f1756dc1cac5d78ca443e662c61eb25
1bd1109,520,2,f6af40f9c049955ab31a1bbac6b907e1226082a4ec2db2205aa58aa43646f3e6
d8b2798,520,3,1d3ba65d80e92b752d2b503b22822744126cc39781af9b7bffa22ba201dbadb0
b6c2cb5,520,2,88f2ef3ae1a3f7cca247736c1bf37b06a4abc23e28236044fe75ce697d9969bd
f5a3527,520,3,962550ff18390db62da8fb28c30aec6f91dd76260f53181ae421da11fcd670e5
2bd6f85,520,2,21c98811fe34736f80328cd1a49f6f4d350d615b320e4014ba0558595f4a0b75
a3727fc,520,3,25b214fd243376306ee14e652e221fec0e0b532be3fb8b7ee80537974490aff8
4a0a356,520,2,260ead8624bfd845a2420fca9cc86d423106f3c1deeac41571065230fdc864a6
722a7a7,520,3,29a091568c95901d06f8fbf1f6b79cf9f817846727f0a3c52f09c9f5c5fc77d5
4c4f8f8,520,2,402a1a17875bc1c9936b81e55e52ea9fe7e9061f51825558b44e46580711354b
d8d429b,520,3,79c66d50322b88023226048e357b30cb68453ca8890a1e72b70656d53b07c5ee
b02e983,520,2,65b026400f6740099554142ccf7934f3e6cf271b79aca4525d6f76a7d34750b4
03ae0c4,520,3,069c44a6fac6936662481483b59fc54ac73b10e13d2edb6b3220a6efb48959d8
4827309,520,2,2f69b068ff1ecec67f5f181498b54e1326997f6c5136d56174078c80e619fd94
b9d0a53,521,3,1200b02f99caf6ce662be95ca17fdc00ca43105b9b8c1671a5cbabdc724de930
1f98766,521,2,c5976c2971064b3d2ab059166c2ce91337d1bf5a4cbe0ca5e05af43db84dc9d6
18621a8,521,3,4b2af686b558f00da693c6bc1f447194190d4f793c14ef5a60aa14014274ab59
a1f2412,521,2,7a508d9d8e90266f111d8ddb464abbc151799f996e7e3f3cb73925c535099756
100decf,521,3,ee08df7b8c31ccce234d8265a77dfbfff6f165a70cc55a5c00a67d72d5a9dd37
f6ccd35,521,2,8d0f5fe104b54c0b3a8d355b7c570216be4fc9cc2ff5a4ab92e7919ff4a45266
4728682,521,3,8e184f5ab54aa8c939b8ca737dc3307c92b65b3621f0d36b6beb30d839cdcdd5
f0e0674,521,2,734c389ec4b7508dd760eee6b7fb2ee520875c32f386f12c521a2d89ea2943ec
da6aebe,521,3,49ab32f87fd665f31cd8a8890eda5e4c83d1558f33fcf892ca95e018f029efe6
ad81c8e,521,2,c9ee472dc1b08c19f9586ecb0fc0ed7bd134fffb710d0119f57d752ab54da6a8
5e5f641,521,3,d58ad38bfcb44be74e396c4f696a747b6c7227a35f1f0ba19e61e071b1824ac8
21d3475,521,2,aa1c79fac7f64ba8eb769a367a4bc14ce1455317cbcbccbbad8a7d8573d16bc0
01c1169,521,3,c43a6a1d401bc7bf844ef73d16160c109ff391ae1fe5cb8aca51d9aca3420bfd
803954d,521,2,68ac3f21a039ec3c7afe67b72ce0aa7c29be4cbb7faa1fbd03e041c88904a82b
a7a891d,521,3,9301ed9d0c9caf666684ed6cb4bbe6f79d5df7e4cf55fa713923f05d267a8c81
5919090,521,2,1d04f52335f437646774b4ef45f7ed95698a7e55509ab313b27e92308b13d350
135d4e6,521,3,64a63c1691e5332bea5544721d89acc9e8af5e4928a6d070cafacb41bf4f7f90
90d716e,521,2,ed519e6a589fbc4b5eb83feda7550c76bbc28cc56ed436f0d09958e9898c3fe2
7664b2d,522,3,d0ade74e8205b86315958123aaf609f33c526edb8f667f6ab124d0f1536cf08f
d3aaf6d,522,2,7f2eb52c4c1688aab2b8f22c9c687090b7902c3c56f40ce5e0b872a2e078b790
2d39640,522,3,5e3f30f05c36de46a58e8ef88e8f4e03e36adad1f4ca239809d0051ea49985fe
110eebe,522,2,c41cb241e7a91c6c3e40558fad9e0a3e95ef1be0d118bc2b445ac29ea5954455
529c0eb,522,3,e2235cbc896b3c5ab322a2a4a8b6bb8cfed9a97bdece2b7b4dd47d9882148699
28d7776,522,2,1f308b1f8edb391727e2cef355fa103c0b9c8655686da6b835cb7a3f45b37348
882fdc3,522,3,bd748a0b1aaf2a945015448a20e9c8f5e57c4c4ce2e75ea560d2974a741a0246
81d143e,522,2,da6b07b186cd2ec95b902c139d45849a8178f32d179c18739d0e919fe39726a7
78ed400,522,3,62abee1e255c6cd5d36acf89515bfe7f5a86c1519308c964d4b9a0bff0604ad9
3532621,522,2,420140040c85cc8f3fdfc218ca496b7a42a61afce463a8b6b9866300b4ec323b
a94515c,522,3,d98204bf3e18d52431e9e89d4393ca84384e43e88c7444c244724ff4c52c1239
7582764,522,2,d26e24c697b11cff94cd97a588ad7949a851647b8add8bfb8b12431eab312a7c
67f1404,522,3,64eb2918d66e1f72053f0a41e3ad1641792dd1ab6e10ed10a66872db0a21632f
a5afdd7,522,2,b1f46b719e5f9514f0764ca1e89fc321bf8079c7286f7595631ea88fc07527f9
e9d29ff,522,3,cdf2ffb6f08669b76eeaa3e97ce587b3bb7fbbc9b0636e6b0274f791ce198bb6
0e78aef,522,2,452c77b6bc8544ef095b96fd7206721ba8964aceee141481c4e00af8c9c72938
c94b689,522,3,9983f04fd41b69908f51783142d283d641d2119c2248d1218e15d88093b7b1fe
201fd9c,522,2,7e8efd5c4340f6016e738060c5c02dd60a1f6b147300ac825c2d2d6d8f20444b
9407484,523,3,e417d62c70a465dd87c6e0fecc79e0c7406f61582262db638815c8b6063ea9c4
706a54e,523,2,ae50d91fffd5cefd792508d536726d72403fcaae9f4ad5f213575dadf406ee12
273ea57,523,3,c46ecef27657d16f7d35563e3adfbde2c3a6ffe1bfd61877c290860b4cef4d2e
a16a21f,523,2,23da24caa67b8ad68f6817e5a70bf1a8707cb2e957b93df84068a2fbef3bdcfa
19d6dc5,523,3,77bff2edcc1314edd27393b5d3a73a314db7de9ac454c060d8c3ebd3f6563824
9a40be1,523,2,d96c804b24eae626d8d6a62683ff7ebf559bd933f0b6605090333a575eb606c5
d730f64,523,3,40aea353cc16743145b1c723b0fda82956e69cddae80b99066bb473900880c49
2444c8a,523,2,be88d67f5ca9b868d80c32dff26003516dc5d7bb57e354753a1105b6aecf009f
2736215,523,3,698f10a2140b49cb0af0b6c4e85ee74266c712ce112f418fbca935264b94d3b7
6b08f37,523,2,4b6c1ac6a0e39efe097694f1d2af218c6fb20ec3f457da156535748c384e879f
9b3b928,523,3,9e2ef7bfc6fb89bdd7fb82a22ee8212ce18766d524890a3446ec2de9d102e746
6f7f3f7,523,2,53fa95884f946336fb0b58a9a9ded868089e719f9735fc7faeaf1e509a2ade64
bf7245a,523,3,223db8976b70f2d29630a39dc6eb2b5356b725beabae8b5076c9e90b5938617a
6e59238,523,2,7f7710cf0243d39326b80da2ff37d4e5c0146aeb8fc7d8336ef5555efbad364e
3ed7d45,523,3,a12ee5045f89cb76708f0f83d86da4bbafcd84c4190603ca14a5a3abe1ef5a48
88bcf3f,523,2,5a2b190c04559225cfd3d7046d13b7361a28f613446fa55bf58ce2d9cd5fb234
c0c3bef,523,3,f1c9a55bc682b35e7c765f076daba159d60c50550ca52f712a939df1613280ec
8bdeb9d,523,2,6a88429ff1c20dd4a087e77ef0ef46b7d4e7a5ff0948a6c97c64382ca30323c8
b7e7560,524,3,64b0bbdd4d544db91ca51de3daa7cada17b2e30568672c301a66598044ae3e96
a0f4aea,524,2,1c85b48c222bcbedda4b5a67469f924e3ff6ad60e9a73c0db5122b4de72e514d
c131d2e,524,3,60c5fa5983a30039999be0ea797e51614f797385ac5ee7b88367ad6fc57fb24a
3981208,524,2,6caa9c3097ac41b4902283aeeae89071b7dfdfe366011a78aea2164ef56f902d
4a8da90,524,3,4d650e6fcbec0ca4de414e08c818a48a548f7725336d5f8271dd2421031c63c7
a924b9d,524,2,43594be4fcc9f8e5843ab3a9014367dfe325a62107995fb5f1faef5b89cc5a24
7bfc758,524,3,1494bea6cc3f63797b03de5487218c8dad13947db69eb92f49fbc6f9e9204fe0
f8b68e8,524,2,18a346a7e490052ea2039d6aae2f2b0cdb49f4650720f1466eacd0e7a9ce4b6f
242eb2a,524,3,8091b6298404cf75963dbec4280c678f112309273fa730abe931e5e69bc56d81
cb5293e,524,2,970b3bc99bf13e99e0ebb770dc232f8faa6ba5d36ab3f95a96828d8137e3dc3d
5638723,524,3,955fc94ccb2ade95e407ac832b7a847e0793a255f9fa730f2f81731840aa7195
0aefcef,524,2,c1ef0f0dd62210dbfb6fb4a59de445d0b99716a1969159ab5071846aedb55ce0
61d41c5,524,3,553df6e4b30c5c3bf9ca349f49063bb5a76da5380a73eb90b350eb1bd9660956
8db1244,524,2,17bbc222df7fd1ab8d26c4149d49c1cd7088d297a825c10e162511d1e35b495c
e58d29b,524,3,3e943921b2830fba71c6f938e7c019a6b630369f8d0296443da8dfde54e29469
a83b54b,524,2,2a0393681f24fa0b3eff0f750b8898a04664b0d6105a4da2a2d2c314663b58c9
137152d,524,3,01ae3df814c3fec62404e99e0fe4a6de262881f856d546af3632b8ce83667f30
03dc26a,524,2,f460b5507711faaa7e86f23b7c9c6f7e3d540c9ff1768010db18629a0da4a51e
91f9dd8,525,3,f0597b8a2ca550337b7b7cfa9672917fd9563dacfb2a25f8744d0e850c990ab5
43f253b,525,2,79e64bdc851fe8b7b36961693f41283d26a01254a743eda7a7e07ba1775a51b3
52de2f6,525,3,dda1adf3aa5f9b8977c843a59bffa88296ba1251bb9211e76c8c251f094ab72f
1bd9027,525,2,6216e802d334558ed5fddc1c6a39d6afa83653477fbfdde7643e34e1e1d3fa57
9ba5419,525,3,28bb1a5221301d27f27bcaaabf39efec63e73729cbfd27aeed77faa4072e20fd
88a7b3e,525,2,402845ceed4b13f6127c30aec540c47d7a8feaefd85a67989d9687bf68a737ce
a3a9ebd,525,3,e54c2edf9ed4740329c5506ce089a1842bbc632af9ee489ef0d1e23cac1fcd49
201c1ab,525,2,5394c18c80242e53288ed96403f0baae955dc2fd1350ef9047f73e611e985d39
96242ba,525,3,2780cf05770b74cd2763bc8d978d25a09fbdc1750bfe6764e4b18087e2610a69
eafac49,525,2,73027217338d58d7cb3b60c76cdacdb083255b954759beaa905e943c5b9e1c91
11bcb8c,525,3,e1f50b36f3d990deb711aabdf9ad66f354647565468566258f5de00d012a2e52
6fe17cd,525,2,7afbcc3e95c9b6e22606c4654fb2c85a9bb066055861bc672679a81d3083ca12
e27d0c4,525,3,f6ba4831e1363ffbf548ea0cb05a795d88e497c85720002b69f9bb148608fd6c
b739003,525,2,6109eb94476bf8d5ab38cf01022093142bb0a961d3a01a8c98d6f99b0341e1d5
73c5c3d,525,3,991c56ebe310635654c57f90634619e2d03504600fbdbed0a4276015b64ef1da
db966ad,525,2,81f3bcd6e04e8f59c6bb787d2c9b832fb1a2da69da3e1c2e41b50ea1fe8e2cbd
d507c82,525,3,f16aff7250439a7625e5d6866cd7196fc164d40d32695e57a58a998d9b0a24c8
1b99396,525,2,bb20849cdd30d4c054bc3fef14323a0a0ee45c394b0e814b9e019379d37719f6
c6ba9b3,526,3,5b08e5f8fbf2c32e7200f37aeee1a36dfafbc6bedf6f4e89f587f4817508e5e7
7148bb6,526,2,83c77bc4799e85f9c4bfa78fc0966869bfcb4f4d52a55cc26e2d15d15035db49
1315576,526,3,1ff53915d0a6e792916aecb974877179de81f671cc80c235f65e04c98514316a
e66f424,526,2,397135175f09ed69234b5567c979b4e24e5d811fce9c3d419bc2f8d583e5b854
ed18cb2,526,3,f89eff815732e46517fe139c69f12fe687314355ab132bd3ab31c819e9dae0a1
e90721b,526,2,624355983fe0750794286cacce6d682c1783a355e2ff4c0015c455fb9e6eef9f
d9b3f52,526,3,e6d24a616077d6f7a494711e4c09f52ba2bca32c8cbe19594f75d3884477f171
c9e31fe,526,2,716a573f945dda1ecc0dd87973f700861e1b5aa547bf546df8725a3058ec1bc5
9be4687,526,3,7be7de5098395ecc10cdacdac9008c541eb2e43cb06d41f6a2c0a87dfaad8edb
1bb0b2b,526,2,b1d2527b440a203a3faf7e0fa6b611934c8fa84247ea85e958213267b14c7537
1412e31,526,3,c0e57d7a6a76fca4253847f8f33b765384d6d70ca94871a267d8b4da6cd2d68b
f9b5eb6,526,2,38aec33b46668d9044b9414e55d854ecfe2c6e3274c02e2325447ab8c0c5d54a
d092163,526,3,976bac0b01b5b9ed192f07b18610644c3024693608d6469ae6d2233eb543f4f1
89e732c,526,2,0f22fbeb423f44183058a666ba61308abcdeb13a4354a392de8884068c7061e4
3b1a669,526,3,1bd2adca55d69eef4784e50fcdcc90909cf45d375dd04990197fb7914d8cbf46
21100ac,526,2,1fba0f6c77e0b1afd2e0ce4bdecca98822f2cffcbd3661978ab2057f6978dfe1
e98fbee,526,3,6fc30030ecd0ec787c0abd3621fafc23aaba89cdbc48d7908c00e6cddd15d349
1b0037e,526,2,9c857be7aa1d884f45e3f03300ca124937d3eb47fc444c4de2e87d49109a2727
691a37f,527,3,ee72087410940f9eaa7283968b9de372aafa6ff49d02460fd40bb876ee89e296
fcf80b2,527,2,c01a5a34fcd9cd88a9ebc4dc65491ac3f6dd9c2465fab02f85e2ab6cd8d81766
fa3f71a,527,3,e5654dd0a5bfb52f2164e9b4ee315bf3274b58a1e6c6a7a649a5e302b117bf87
d24c185,527,2,f51b698a830760b5797e25e485d79b4b7f5d69a5063895a184632d58be03f241
b8330aa,527,3,adf82470d6f8f9506485c621bf11804833ee491f0e2015da62389f6376a5e2ab
a82fa5f,527,2,3a90b6ce3f6a1ad5e1ae1d166260b9a6b62c08c86fc520117694469bbdbe4e49
6942868,527,3,53e82082201c3ed556f9a86893e60bbc7cdb698bbdb66b74f51a261ac91d0b48
8acfd18,527,2,f4dd183a9b93f644064eca3d93b5d2124a4eeb13dcfc8062cb879f955f31c839
fa3640b,527,3,c29c261e1009c0583882d64769e700aff8a633ae9dd030b37e113e9d15afac66
40a9cd9,527,2,f2d5dbbb2bb01ee72ae33204f56cf2901d8f3336460d5c4d91ba24af1586480a
685cd71,527,3,647d811368a1fdd836ad4bcd1462daf89e6256eed7cc89fd80053be861aba2e6
a884517,527,2,271edcb0b844e16e33808011b3f66ac7933702b198a2a0e600a0c37502fa7f1e
0e54b40,527,3,2272ac14dfb47632080639404e6261451a3ce89b648988a84b751958f449debb
4337759,527,2,85a66b4b4d6f99034046b838a9c83a302aa90da33eb0a91779fafa04d9b03eb8
96b0039,527,3,a46e42a1dd45dd1027f72416fbaeba95b092a5031e1d6d3223f5a386c3778ad7
1eb708e,527,2,5f1a6db0aa822b51b238231e141a7daa91cde728f8eeb21136a2361dd09fc439
b1d8c2e,527,3,758ff9bd5c7cac6dd2f6285321302c1d758c0924c85758b00254cde72d8c1dd0
a99ca12,527,2,046877099b235ad34609dad99228d71ef03950ea94931cd11c73265bb14fcc38
1944939,528,3,fde5f95165a6b65667712fa3819b86c9598ec1ed19d8d26910d83026d396777e
af927c0,528,2,89a7dbd7e5b18f661f2d419cb2c00d3b27da9b333c7cc64d98fdf408a1254049
fa5bdee,528,3,15854cc27cdc40728cd37c00b09f9ac3dc06f88b8b1199564b0b48741cd1fdd7
a58a003,528,2,6aef61c55af744a1f2c76d2bf16b19a0c7a770baa4db65d8ce7276574ad86163
581e044,528,3,880bcba41023ded51eb3fe3190f035c17fd8e05bc81f13afde4cb314db666697
bce4012,528,2,5d96dd76bdf95f7e874d59f56a1f83f6d4c0d6a0fe462f05f841d1e98d921a09
522892b,528,3,15f1e3c217f28b4eee4edc5c04c54fce5490cdbf845d93f2b3008ade63576cd5
9c91080,528,2,14e4280d9f304f752356dd520c9e05e9f48b3bfc3a4ba3783fc75830ba7ffcac
a28f423,528,3,8f9f926b0110b476d50a62696008b3a6d1c003bf27065570eb0eb62c1edc6d43
475e950,528,2,e8a697aff824ce6dc4579987c7e8e04d715c1ab96fb9fad7081c9ac4ee882171
479771b,528,3,c0c9b809ad8f78da6dd6177acdb273a01b14f895b7d0f743ba20790e3c06b9d1
c72c7ff,528,2,574247421168627adcbc39f53bda5100b63bcf68a4d90226161afe6fec8c5444
8bd955a,528,3,fda9070ecc20e8949910cbeb7f25906c9e0d3790c11438659e3f787180373f36
13f1744,528,2,ee83299c1d51f3a07149564287ed21f935367fbd02dad9e7afe1ec810d1e0455
96b41cb,528,3,93c3c480d3fa4a3905dc14118a6f7a31a4656f670bf0ae403feacc8345c1b5c7
7a2d72e,528,2,223572acbaad37961082c541e039ad8892e4a0d2e3651686bc0598881a1af006
4a7ce79,528,3,bac4f0b5d3402d135ec6f9b40aba08bb1f0d6d6471fd334b391930814c6964fd
b019bb7,528,2,a01cc2db0609a6af6b81bf65d8a777bb168a89e9c5e8a825321629ddda00fc8b
031bbb0,529,3,bfeb99bcd77001c5e1cacb8ac3df2c0bb15691f5ff344d64157133e89966a842
4ad7a7d,529,2,b4a338abdfa9010321231b8fed15d88e5304a1123e51b54386cc67df6eea48b4
9606866,529,3,2aa2e17fd02b30959a859a0d387e34750068082177128e25a3f00f5bdd5a8bbf
84b8678,529,2,121b683117b5a2e69bb7d8b02afebc4cf01621e54d61852fdf373383575928ed
f566fc9,529,3,89e1cd94afa48505733c94da1667c3aeae84920ce2ae1647eba0040b6834e551
f477918,529,2,15c0a9b770370bd51a5cac89b686deee616d34b884020b880ffafc3e67d96eac
94f5165,529,3,8f9adb2ba1accfd04c7921ada1f97533f50db1b283b3195a674efe17b6830e5b
1178b7e,529,2,3f558eb3747e34cc75adcba1c9d73b82e33ae2d337e486f624e79ea558269ed7
124b5f9,529,3,712a726c5869ea011713a4224294f64bb3095e4cdfd60b55235ae5fafe45a381
b36ff44,529,2,c251aa5d188dae68a2618580bbd7dec4918e4bd874d956cf8191aae81f329eb9
4446626,529,3,466d0cd2cd3bca41217f792a4f81878f932a001912f9a1936c603121d264ff51
e5e911d,529,2,96ef3eb6862a56d7a823c681d45d5c907b84698a8904712d7660ec4805947062
a253d76,529,3,05685356b07ec6dc2453800d399761d2a5ab2a6c578f62c3717e9760c73bcfe2
9ea622e,529,2,f2e90ac78a6495ceaa1b86ceef1dfc9042d3d6b70b6d98a51a89dda113f0a129
12e08a3,529,3,a6322e0a290c31d544aaf454e55aa73fce614e60085a0e2cdf208e6605a755d2
7063170,529,2,fc9c8f1173e0b791c4bd480a950104ebaf56a68be2b0d43125c8cfff542ed093
3833fd2,529,3,8f8059803bac8e7bf33bb36e9eaa428b79187db370823b399002189ae65324f3
dc91256,529,2,365205adac9ce3244f6de4546f9e553ac97d61a0c80d2244aec60375fae77609
3647ee0,530,3,5cb58153b8a9f54ed160783e1cb47479d4b9f963b87049be8242e253ed004200
ca0ed2e,530,2,6d43018e27da40ec4ba4b887a4dc4dc4d72e10cdfcbf023a0ce6533a87d8ec96
bb0ee48,530,3,b417d88136131c638b1e5caaf486ec00299813c22bf7ceba610d920f298b878a
a9ae33c,530,2,554d28925ad81852195fa1c43aaa6f768e6c526cc4461ad01fdb602a26626e37
e413e1a,530,3,c9bbe6834f16d15931bd6f9ba1f4446792f9e9cd3cfd25691ccc5c4adcd9b496
9e34d7d,530,2,2ee9d14fd7c94b07f70d07d49a7e3f0d759fd075f288f4be7b0e99910299aac1
9e6c4ed,530,3,e5612eecf48398413dddb39fb66dbf20f2c90521c9d51bb4b2acc67d10a4da8a
6fb84c0,530,2,9cfe358f61af7d47d531f7db80917441842e65a44abe1e560391699c9b678a3c
cf6e8bb,530,3,6330310c7a32fe3b631e40853ee83785fd4b47fb94dbd032bd598e8c687b35e4
443672b,530,2,7835940b6bc68ad1e5f50221e54ba4c584754eb0f0194b1af05dedbeac87d9f9
383af6e,530,3,a581e53194a893b6cf8305f8cd25c0e3ec937e55864dfb586138084c860d77c4
1d5fe2b,530,2,59895ab9d38b7010b3ae6dafc4321dd10a6ab04f4174cb9b8408a4575c219a7e
62b5df5,530,3,53d9a3fe82fbd9354d1b30d4dcbf8fe34f61f9054b8c4c54a793a6a600979b3e
0f384b3,530,2,8d0329eca980ef5c6cccc5581823840b7dfd2c77d0873bf0f0a6d30665598e9b
c0d358b,530,3,cdf5e3dcca51cb27c79912d29e3d2d6803dbe6bc71b86108c43d4b041f790da4
adf8adf,530,2,8711aacfaf5c211c23a76e3ab031c668ed05fce35bac29e9acd708522933478c
37af7c5,530,3,4727c2e4e2a0d1fcaacf7b561ed1fea9e4392ba8aa31aa13661287a230359846
6e6eead,530,2,f42a79ddd89a1a44927933781eb370f0dd6f4c5f1dfcf0b18f0b292cd8568344
a34f3dc,531,3,6ad385b1156426f3e60b1f2973377df0c49a11584280cc06ed52e6b2573e69f6
c42027d,531,2,ac597c28f554c6082cf3140a2fd948adf28f7792af9bf9405da36b4df16d17c4
2a785b1,531,3,c67e41e3b714064c23667c465a0720742a693756c9241f165c3273e3422ad2aa
c117260,531,2,120c86e1b5b1d1c19609e5a6dcad40f2f6cf3f0007d31fcdc5e308d920a0e807
bfc96fc,531,3,cb869d6f65dabd1adc5d01b312aebddf994a19444f94162b8d66913c3b6e083f
9b852ba,531,2,1c09bd56a153d5eebe7348ca446afcdfa7821e17b66ef85b490adacc444b1be7
34f9d3c,531,3,f69e7eace6d491c8fce972b23a17275ffc501038e7debe3c1796ae706526b1f2
98bb413,531,2,fd20bb8eca4dab22de40ca3437f1febeef6266665239f96d8845b8c1a3fd2dad
309de20,531,3,119e0db3cd991d669c7204baca59a410eff7c9ae395effc3c804b9f8eecdd5c0
3baeae9,531,2,0c0b731f6ddeb466472cd773d8baad5d78897b302352d66758f49ed7926ec7c2
bb8453c,531,3,ff3e55816132da417a73bb0f0e0d65f5218b907d3249dec9d5b81348dfde0bc7
7a0e845,531,2,8faabc82c5472b3975ad2ec92ce973f3fa81224341a334d354c51d9cf1d6c2e0
5c00e80,531,3,58abefdc332e4e3ce95837fa6f38314d4d27b18688e58f2aed898a35a8790109
9805145,531,2,3bb3baaa77d8ac9a340fba168cadff64bd905b1a88aef29cca8d79cb72cf35c6
b330def,531,3,0dc06a6261c8a2b0db5c8ba0ea0ef86047814851daa44761197dec3b6687bee5
d3b13b0,531,2,49d8ad68ce643f5492c2e39e021a325d614f974febea27bb495523e204b28fed
a44c5ec,531,3,833040f2a8decb1cf8e201f0624f0918253d2253345b043856bb6b4d3b81beb3
7094f7e,531,2,593e1de91a7e11dcbd6eced9c9ab6a13e5961654dd3af09a9369a01465916f9f
07952db,532,3,fc734c00a4edfc73ff325423787999a390fc9c1bc0d031266cd4bf5ba8f838c3
ea5dcff,532,2,67b08859bef85cb0c684875d74a805635518a77fc8ea117fd4d554a86ed4ccae
99d659c,532,3,2b77c636d0be74b5bfca42bb252c3c21611d801f92d301718e70fefca098377e
df2cd7e,532,2,d3c45cd345861583465f9c390972e23f193896066a1e718147613360bfa9bbda
a815b01,532,3,1425a2b7315791eaa1a58183c963fc019ca21919844ec6234e815987d08ce36c
6bde4bc,532,2,93600e3b250cceea42f22e54a3e67f94ce21bc92cd0fca2f758050171fc9a41b
0aba46b,532,3,ace3e404441f499a9f466a0ac4317336d0fad6e3e8675d8d0898c4d05eed5799
10be9c6,532,2,496efba878f238dd5e3f1d7819bea7b2c69240df4e8e38a9a83d67f15e1dd197
68427ee,532,3,2d08b30922dc04946460b5d8421e88a9106f24eaf4bbc06bc5cc12de77f0133c
ed7fbc3,532,2,1e91cd51967c127495090aa34016278d2330146f139eefde87b98ba0b85140cc
1f48e7a,532,3,b9e2794302049a80105bbd1f35ef6241a416e373761ddeaf398ed94b6acb0fc4
dbe4ae8,532,2,0d395c19dd8320354ab90e010550c16ddbca95e0c6ad5f8d44edad4391c61750
06a9fdf,532,3,cb83dd29bee6908fe109c732c0ac4f8d7d68212633ede2919bf4866bc12ef453
7490c48,532,2,386b9d70a7883aac95a5b5930f765847e5e6dc3d9dab2aa8b49e1e0957d3e5b6
6c878f6,532,3,822d7e51948d0b09740916abef83b2d1cdc825c474678d1719aeca8c3e79f956
868ba1d,532,2,30df2f29b8a21134ebbae44e46ac3985dd3309ca8c5fdb30ebf7f8e8058fb60f
8f1c6b3,532,3,f3a3c5dd982f449981632da17af73118f4e5fe468d643b6d4fd4c92eabcc0a18
975442b,532,2,86a6d818b78fd9c010e7b457d87e19cea651b03dd32a3a67bb2af13aa0a64b80
a2e21d8,533,3,00ddf80ecdeb88b0d18d433cae8747ca6bdc0df743677ee9633a8f40587ee557
8500af6,533,2,90922e9c7b12ee35d2fa0375f1182fffda10423c9e276f279f374ae4c05ff6aa
af388ed,533,3,f281512552d5e941707d898a6c27a27616437dff17c2f5057b44a7e0677990eb
58e1214,533,2,f5b66515bc41fcc355cdafe9eb3a366507aa1527cfd003597c61474d1aa63f82
ec8212f,533,3,05081d5e9cf216d90e556434b53f84c11262846dd2a0e2d76edb11ce6adcd7f0
f8a31fb,533,2,2d6f5417a3e6f0faf7f8a3238ccb6c2af7216bd08f39ee35a36a02105a48e5d8
9325925,533,3,8aa38d2c23c350e9d5a84df73f6932c9f7ea3c77cb3038e65aa8f1b271bca799
ed5a05c,533,2,f1359184ab4b475a5b414f8d4fe5c47c4460bbbf73ffd9f02966aab24ba0ea28
486bd0c,533,3,fca3a101a70fa1f0619a4cebff8e1dc9c2780e6b89612c928576c33ecbb37b55
